Kirja;Laji;Nimeke;Tekijä;ISBN;Vuosi;Kvartaali;Lainauskerrat
lastenkirjat;ensilainaus;Hyvää yötä, herra Hakkarainen ;Kunnas, Mauri ;9511161520;2014;1;324
lastenkirjat;ensilainaus;Lehmä liukumäessä ;Wieslander, Jujja ;9518823650;2014;1;323
lastenkirjat;ensilainaus;Viirun syntymäpäivät ;Nordqvist, Sven ;9513103935;2014;1;321
lastenkirjat;ensilainaus;Lehmä rakentaa majan ;Wieslander, Jujja ;9518735581;2014;1;315
lastenkirjat;ensilainaus;Hurjan hauska autokirja ;Kunnas, Mauri ;9511127586;2014;1;314
lastenkirjat;ensilainaus;Lehmä kelkkamäessä ;Wieslander, Jujja ;9518734631;2014;1;311
lastenkirjat;ensilainaus;Siiri ja yläkerran Onni ;Nopola, Tiina ;9513128164;2014;1;310
lastenkirjat;ensilainaus;Vesta-Linnea kuunvalossa ;Appelgren, Tove ;9789510000000;2014;1;309
lastenkirjat;ensilainaus;Lehmä saa laastarin ;Wieslander, Jujja ;9518825963;2014;1;307
lastenkirjat;ensilainaus;Veera Virtanen ja esikoulu ;Kanto, Anneli ;9789510000000;2014;1;307
lastenkirjat;ensilainaus;Pekka Töpöhäntä ja Pikku-Mai ;Knutsson, Gösta ;951203980X;2014;1;306
lastenkirjat;ensilainaus;Vilma Virtanen ja uimataito ;Kanto, Anneli ;9789510000000;2014;1;306
lastenkirjat;ensilainaus;Maisa menee päiväkotiin ;Cousins, Lucy ;9789510000000;2014;1;300
lastenkirjat;ensilainaus;Pekka Töpöhännän ystävä ;Knutsson, Gösta ;951203977X;2014;1;299
lastenkirjat;ensilainaus;Hui kauhistus! ;Kunnas, Mauri ;9511085786;2014;1;298
aikuistenkirjat;lainaus+uusinnat;Kangastus 38 ;Westö, Kjell ;9789510000000;2014;2;1908
aikuistenkirjat;lainaus+uusinnat;Luonnon laki ;Hotakainen, Kari ;9789520000000;2014;2;1762
aikuistenkirjat;lainaus+uusinnat;Rautakolmio ;Lehtolainen, Leena ;9789510000000;2014;2;1694
aikuistenkirjat;lainaus+uusinnat;Ja vuoret kaikuivat ;Hosseini, Khaled ;9789510000000;2014;2;1548
aikuistenkirjat;lainaus+uusinnat;Taivaslaulu ;Rauhala, Pauliina ;9789510000000;2014;2;1511
aikuistenkirjat;lainaus+uusinnat;Jää ;Lundberg, Ulla-Lena ;9789520000000;2014;2;1465
aikuistenkirjat;lainaus+uusinnat;Kun kyyhkyset katosivat ;Oksanen, Sofi ;9789520000000;2014;2;1448
aikuistenkirjat;lainaus+uusinnat;Neljäntienristeys ;Kinnunen, Tommi ;9789510000000;2014;2;1409
aikuistenkirjat;lainaus+uusinnat;Omertan liitto ;Remes, Ilkka ;9789510000000;2014;2;1347
aikuistenkirjat;lainaus+uusinnat;Pääoma : romaani, requiem ;Snellman, Anja ;9789510000000;2014;2;1325
aikuistenkirjat;lainaus+uusinnat;Ajojahti ;Marklund, Liza ;9789510000000;2014;2;1284
aikuistenkirjat;lainaus+uusinnat;Poliisi ;Nesbø, Jo ;9789510000000;2014;2;1261
aikuistenkirjat;lainaus+uusinnat;Rakastaja ;Pakkanen, Outi ;9789510000000;2014;2;1249
aikuistenkirjat;lainaus+uusinnat;Jokapäiväinen elämämme ;Pelo, Riikka ;9789520000000;2014;2;1188
aikuistenkirjat;lainaus+uusinnat;Pedon palkka ;Leon, Donna ;9789510000000;2014;2;1178
aikuistenkirjat;lainaus+uusinnat;Kunkku : iloittelu ;Kyrö, Tuomas ;9789520000000;2014;2;1168
aikuistenkirjat;lainaus+uusinnat;Enkelintekijä ;Läckberg, Camilla ;9789510000000;2014;2;1166
aikuistenkirjat;lainaus+uusinnat;Nukkumatti : rikosromaani ;Kepler, Lars ;9789510000000;2014;2;1116
aikuistenkirjat;lainaus+uusinnat;Kuollut kulma ;Holt, Anne ;9789510000000;2014;2;1107
aikuistenkirjat;lainaus+uusinnat;Esikoinen : romaani ;Tervo, Jari ;9789510000000;2014;2;1079
aikuistenkirjat;lainaus+uusinnat;Neljäs uhri ;Jungstedt, Mari ;9789510000000;2014;2;1017
aikuistenkirjat;lainaus+uusinnat;Vieras ;Pulkkinen, Riikka ;9789510000000;2014;2;998
aikuistenkirjat;lainaus+uusinnat;Keinulaudalla : romaani ;Storgård, Päivi ;9789520000000;2014;2;986
aikuistenkirjat;lainaus+uusinnat;Samoilla silmillä ;Franzén, Peter ;9789510000000;2014;2;984
aikuistenkirjat;lainaus+uusinnat;Iiris Lempivaaran levoton ja painava sydän ;Pulkkinen, Riikka ;9789510000000;2014;2;967
aikuistenkirjat;lainaus+uusinnat;Kuolema Ehtoolehdossa ;Lindgren, Minna ;9789520000000;2014;2;926
aikuistenkirjat;lainaus+uusinnat;Kiltti tyttö ;Flynn, Gillian ;9789510000000;2014;2;922
aikuistenkirjat;lainaus+uusinnat;Kätilö : romaani ;Kettu, Katja ;9789510000000;2014;2;913
aikuistenkirjat;lainaus+uusinnat;Inferno ;Brown, Dan ;9789510000000;2014;2;872
aikuistenkirjat;lainaus+uusinnat;Älä koskaan pyyhi kyyneleitä paljain käsin. 2 : Sairaus ;Gardell, Jonas ;9789510000000;2014;2;844
aikuistenkirjat;lainaus+uusinnat;Mustat sydämet ;Jokinen, Seppo ;9789520000000;2014;2;842
aikuistenkirjat;lainaus+uusinnat;"""Et kuitenkaan usko..."" : Ville Haapasalon varhaisvuodet Venäjällä ";Haapasalo, Ville ;9789520000000;2014;2;840
aikuistenkirjat;lainaus+uusinnat;Säihkyvä maailma ;Hustvedt, Siri ;9789510000000;2014;2;834
aikuistenkirjat;lainaus+uusinnat;Ehtoolehdon pakolaiset ;Lindgren, Minna ;9789520000000;2014;2;822
aikuistenkirjat;lainaus+uusinnat;Aavikon tyttäret ;Farah, Nura ;9789510000000;2014;2;800
aikuistenkirjat;lainaus+uusinnat;Hippa ;Rimminen, Mikko ;9789520000000;2014;2;774
aikuistenkirjat;lainaus+uusinnat;Mahdoton menestys : kasvun paikkana Nokia ;Ollila, Jorma ;9789510000000;2014;2;773
aikuistenkirjat;lainaus+uusinnat;Vaarallinen leikki ;Jungstedt, Mari ;9789510000000;2014;2;772
aikuistenkirjat;lainaus+uusinnat;Levantin kyy ;Rönkä, Matti ;9789510000000;2014;2;768
aikuistenkirjat;lainaus+uusinnat;Me, Keisarinna : romaani ;Hirvisaari, Laila ;9789510000000;2014;2;767
aikuistenkirjat;lainaus+uusinnat;Käen kutsu ;Galbraith, Robert ;9789510000000;2014;2;765
aikuistenkirjat;lainaus+uusinnat;Haudattu ;Mankell, Henning ;9789510000000;2014;2;755
aikuistenkirjat;lainaus+uusinnat;Intiaani ;Mäki, Reijo ;9789510000000;2014;2;755
aikuistenkirjat;lainaus+uusinnat;Marionetit : romaani ;Hämeen-Anttila, Virpi ;9789510000000;2014;2;735
aikuistenkirjat;lainaus+uusinnat;Majakanvartija ;Läckberg, Camilla ;9789510000000;2014;2;720
aikuistenkirjat;lainaus+uusinnat;Totuus taivaasta : tiedemiehen silmiä avaava kuolemanrajakokemus ;Alexander, Eben ;9789510000000;2014;2;708
aikuistenkirjat;lainaus+uusinnat;Nainen katolla ;Vilkkumaa, Maija ;9789530000000;2014;2;695
aikuistenkirjat;lainaus+uusinnat;Tikli ;Tartt, Donna ;9789510000000;2014;2;693
aikuistenkirjat;lainaus+uusinnat;Wahlroo$ : epävirallinen elämäkerta ;;9789520000000;2014;2;691
aikuistenkirjat;lainaus+uusinnat;Terminaali : romaani ;Raittila, Hannu ;9789520000000;2014;2;686
aikuistenkirjat;lainaus+uusinnat;Tulitodistaja : rikosromaani ;Kepler, Lars ;9789510000000;2014;2;682
aikuistenkirjat;lainaus+uusinnat;Suojattomat ;Hiekkapelto, Kati ;9789510000000;2014;2;681
aikuistenkirjat;lainaus+uusinnat;Lukutaidoton joka osasi laskea ;Jonasson, Jonas ;9789510000000;2014;2;673
aikuistenkirjat;lainaus+uusinnat;Haudan takaa ;Jansson, Anna ;9789510000000;2014;2;667
aikuistenkirjat;lainaus+uusinnat;Valepoliisi ;Sipilä, Jarkko ;9789520000000;2014;2;664
aikuistenkirjat;lainaus+uusinnat;Varistyttö ;Sund, Erik Axl ;9789510000000;2014;2;661
aikuistenkirjat;lainaus+uusinnat;Toinen kerros ;Pakkanen, Outi ;9789510000000;2014;2;654
aikuistenkirjat;lainaus+uusinnat;Toinen peto ;Soininvaara, Taavi ;9789510000000;2014;2;651
aikuistenkirjat;lainaus+uusinnat;Turvasatama ;Leon, Donna ;9789510000000;2014;2;649
aikuistenkirjat;lainaus+uusinnat;Vihan sukua ;Jokinen, Seppo ;9789520000000;2014;2;649
aikuistenkirjat;lainaus+uusinnat;Valepotilas ;James, P. D. ;9789510000000;2014;2;649
aikuistenkirjat;lainaus+uusinnat;Hytti nro 6 : kertomus ;Liksom, Rosa ;9789510000000;2014;2;637
aikuistenkirjat;lainaus+uusinnat;Paikka vapaana ;Rowling, J. K. ;9789510000000;2014;2;636
aikuistenkirjat;lainaus+uusinnat;Kallis elämä : kertomuksia ;Munro, Alice ;9789510000000;2014;2;627
